ID,CPUname,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,price,cpuMark,cpuValue,threadMark,threadValue,TDP,powerPerf,cores,testDate,socket,category
166,Intel Core i3-2102,CPU,2011-06-01,32.0,65.0,131.0,504.0,3100.0,Intel,Intel,58.0,2029,34.98,1400,24.15,65.0,31.21,2,2016,FCLGA1155,Desktop
13,Intel Core i3-2330M,CPU,2011-06-01,32.0,35.0,149.0,624.0,2200.0,Intel,Intel,39.95,1235,30.9,984,24.62,35.0,35.27,2,2011,BGA1023,Laptop
235,Intel Core i3-2357M,CPU,2011-06-01,32.0,17.0,149.0,624.0,1300.0,Intel,Intel,,824,,591,,17.0,48.48,2,2011,unknown,Laptop
1001,AMD Z-01,CPU,2011-06-01,40.0,6.0,,,1000.0,Unknown,AMD,,308,,290,,,,2,2011,unknown,Unknown
709,Intel Core i3-2330E,CPU,2011-06-01,32.0,35.0,149.0,624.0,2200.0,Intel,Intel,,1823,,1063,,35.0,52.1,2,2014,rPGA988,Desktop
569,Intel Core i5-2467M,CPU,2011-06-01,32.0,17.0,149.0,624.0,1600.0,Intel,Intel,,1445,,848,,17.0,85,2,2011,BGA1023,Laptop
228,Intel Core i5-2557M,CPU,2011-06-01,32.0,17.0,149.0,624.0,1700.0,Intel,Intel,,1732,,1048,,17.0,101.86,2,2011,BGA1023,Laptop
952,AMD Phenom II X4 850,CPU,2011-06-01,45.0,95.0,169.0,300.0,3300.0,Unknown,AMD,64.99,2496,38.4,1350,20.77,95.0,26.27,4,2011,AM2+/AM3,Unknown
589,Intel Celeron 847,CPU,2011-06-19,32.0,17.0,131.0,504.0,1100.0,Intel,Intel,315.0,470,1.49,483,1.53,17.0,27.62,2,2011,BGA1023,Laptop
683,Intel Pentium B940,CPU,2011-06-19,32.0,35.0,131.0,504.0,2000.0,Intel,Intel,29.94,832,27.78,861,28.75,35.0,23.77,2,2011,PGA988,Laptop
596,Intel Celeron B710,CPU,2011-06-19,32.0,35.0,131.0,504.0,1600.0,Intel,Intel,,106,,101,,35.0,3.02,1,2015,rPGA988B,Laptop
36,Intel Celeron B800,CPU,2011-06-19,32.0,35.0,131.0,504.0,1500.0,Intel,Intel,24.99,649,25.98,645,25.83,35.0,18.55,2,2011,PGA988B,Laptop
465,Intel Pentium 957,CPU,2011-06-19,32.0,17.0,131.0,504.0,1200.0,Intel,Intel,134.0,622,4.64,574,4.28,17.0,36.59,2,2011,FCBGA1023,Laptop
473,Intel Pentium B950,CPU,2011-06-19,32.0,35.0,131.0,504.0,2100.0,Intel,Intel,,984,,934,,35.0,28.11,2,2011,PGA988,Laptop
507,Intel Core i7-980,CPU,2011-06-26,32.0,130.0,239.0,1170.0,3333.0,Intel,Intel,160.19,7018,43.81,1558,9.73,130.0,53.99,6,2011,LGA1366,Desktop
351,Intel Celeron B840,CPU,2011-07-01,32.0,35.0,131.0,504.0,1900.0,Intel,Intel,,930,,901,,35.0,26.56,2,2011,PGA988B,Laptop
187,Intel Celeron 857,CPU,2011-07-01,32.0,17.0,131.0,504.0,1200.0,Intel,Intel,,569,,476,,17.0,33.49,2,2011,BGA1023,Laptop
911,AMD Athlon II X2 270,CPU,2011-07-01,45.0,65.0,117.0,410.0,3400.0,Unknown,AMD,19.99,1234,61.75,1353,67.67,65.0,18.99,2,2011,AM3,Desktop
821,AMD Sempron 130,CPU,2011-08-01,45.0,45.0,117.0,234.0,2600.0,Unknown,AMD,30.0,501,16.69,1064,35.47,45.0,11.13,1,2012,AM2+/AM3,Unknown
919,AMD C-60,CPU,2011-08-22,40.0,9.0,75.0,,1000.0,Unknown,AMD,,290,,354,,9.0,32.21,2,2011,unknown,Unknown
441,Intel Core i5-2415M,CPU,2011-09-01,32.0,35.0,149.0,624.0,2300.0,Intel,Intel,,2094,,1266,,35.0,59.83,2,2011,BGA1023,Desktop
135,Intel Core i5-2435M,CPU,2011-09-01,32.0,35.0,149.0,624.0,2400.0,Intel,Intel,,2085,,1300,,35.0,59.57,2,2011,BGA1023,Laptop
600,Intel Core i3-2312M,CPU,2011-09-01,32.0,35.0,149.0,624.0,2100.0,Intel,Intel,,1138,,927,,35.0,32.52,2,2012,PGA988B,Laptop
336,Intel Core i5-2435M,CPU,2011-09-01,32.0,35.0,149.0,624.0,2400.0,Intel,Intel,,2085,,1300,,35.0,59.57,2,2011,BGA1023,Laptop
427,Intel Core i3-2332M,CPU,2011-09-01,32.0,35.0,149.0,624.0,2200.0,Intel,Intel,,1353,,936,,35.0,38.65,2,2014,rPGA988B,Laptop
205,Intel Celeron G530,CPU,2011-09-04,32.0,65.0,131.0,504.0,2400.0,Intel,Intel,48.99,1096,22.36,1078,22.01,65.0,16.86,2,2011,LGA1155,Desktop
220,Intel Pentium G860,CPU,2011-09-04,32.0,65.0,131.0,504.0,3000.0,Intel,Intel,22.93,1437,62.66,1389,60.57,65.0,22.11,2,2011,FCLGA1155,Desktop
168,Intel Celeron G540T,CPU,2011-09-04,32.0,35.0,131.0,504.0,2100.0,Intel,Intel,,1174,,972,,35.0,33.55,2,2012,LGA1155,Desktop
230,Intel Celeron G550T,CPU,2011-09-04,32.0,35.0,131.0,504.0,2200.0,Intel,Intel,,1102,,1026,,35.0,31.49,2,2014,LGA1155,Desktop
383,Intel Pentium G630,CPU,2011-09-04,32.0,65.0,131.0,504.0,2700.0,Intel,Intel,14.99,1277,85.21,1225,81.69,65.0,19.65,2,2011,LGA1155,Desktop
485,Intel Core i7-2760QM,CPU,2011-09-04,32.0,45.0,216.0,1160.0,2400.0,Intel,Intel,138.02,4353,31.54,1534,11.12,45.0,96.72,4,2011,BGA1224,Laptop
323,Intel Core i7-2960XM,CPU,2011-09-04,32.0,55.0,216.0,1160.0,2700.0,Intel,Intel,399.95,4423,11.06,1491,3.73,55.0,80.41,4,2011,PGA988B,Laptop
149,Intel Pentium G630T,CPU,2011-09-04,32.0,35.0,131.0,504.0,2300.0,Intel,Intel,84.07,1029,12.24,1040,12.37,35.0,29.4,2,2011,LGA1155,Desktop
655,Intel Celeron G530T,CPU,2011-09-04,32.0,35.0,131.0,504.0,2000.0,Intel,Intel,16.99,1056,62.15,962,56.61,35.0,30.17,2,2011,LGA1155,Desktop
354,Intel Core i3-2120T,CPU,2011-09-04,32.0,35.0,131.0,504.0,2600.0,Intel,Intel,133.89,1486,11.1,1144,8.54,35.0,42.47,2,2011,LGA1155,Desktop
677,Intel Celeron G440,CPU,2011-09-04,32.0,35.0,131.0,504.0,1600.0,Intel,Intel,100.0,426,4.26,739,7.39,35.0,12.17,1,2012,LGA1155,Desktop
586,Intel Core i7-2860QM,CPU,2011-09-04,32.0,45.0,216.0,1160.0,2500.0,Intel,Intel,182.01,4607,25.31,1597,8.77,45.0,102.37,4,2011,BGA1224,Laptop
576,Intel Core i7-2760QM,CPU,2011-09-04,32.0,45.0,216.0,1160.0,2400.0,Intel,Intel,138.02,4353,31.54,1534,11.12,45.0,96.72,4,2011,BGA1224,Laptop
645,Intel Core i5-2320,CPU,2011-09-04,32.0,95.0,216.0,1160.0,3000.0,Intel,Intel,303.5,3632,11.97,1512,4.98,95.0,38.23,4,2011,LGA1155,Desktop
103,Intel Core i7-2860QM,CPU,2011-09-04,32.0,45.0,216.0,1160.0,2500.0,Intel,Intel,182.01,4607,25.31,1597,8.77,45.0,102.37,4,2011,BGA1224,Laptop
301,Intel Core i3-2125,CPU,2011-09-04,32.0,65.0,131.0,504.0,3300.0,Intel,Intel,152.0,2093,13.77,1550,10.2,65.0,32.19,2,2011,LGA1155,Desktop
572,Intel Celeron G540,CPU,2011-09-04,32.0,65.0,131.0,504.0,2500.0,Intel,Intel,11.03,1110,100.59,1131,102.53,65.0,17.07,2,2011,LGA1155,Desktop
410,Intel Core i3-2130,CPU,2011-09-04,32.0,65.0,131.0,504.0,3400.0,Intel,Intel,67.15,1986,29.57,1557,23.19,65.0,30.55,2,2011,LGA1155,Desktop
613,Intel Core i5-2430M,CPU,2011-10-01,32.0,35.0,149.0,624.0,2400.0,Intel,Intel,73.02,2007,27.48,1244,17.04,35.0,57.33,2,2011,PGA988B,Laptop
699,Intel Core i3-2367M,CPU,2011-10-01,32.0,17.0,149.0,624.0,1400.0,Intel,Intel,,832,,617,,17.0,48.93,2,2011,BGA1023,Laptop
268,Intel Core i5-2430M,CPU,2011-10-01,32.0,35.0,149.0,624.0,2400.0,Intel,Intel,73.02,2007,27.48,1244,17.04,35.0,57.33,2,2011,PGA988B,Laptop
648,Intel Core i3-2350M,CPU,2011-10-01,32.0,35.0,149.0,624.0,2300.0,Intel,Intel,36.03,1263,35.04,1004,27.86,35.0,36.07,2,2011,PGA988B,Laptop
120,Intel Pentium 967,CPU,2011-10-02,32.0,17.0,131.0,504.0,1300.0,Intel,Intel,,626,,620,,17.0,36.84,2,2012,FCBGA1023,Laptop
536,Intel Pentium B960,CPU,2011-10-02,32.0,35.0,131.0,504.0,2200.0,Intel,Intel,38.68,910,23.53,941,24.32,35.0,26,2,2012,PGA988,Laptop
233,Intel Core i7-2675QM,CPU,2011-10-12,32.0,45.0,216.0,1160.0,2200.0,Intel,Intel,,3766,,1262,,45.0,83.68,4,2011,BGA1224,Laptop
461,Intel Core i7-2670QM,CPU,2011-10-12,32.0,45.0,216.0,1160.0,2200.0,Intel,Intel,129.0,3726,28.89,1324,10.26,45.0,82.8,4,2011,PGA988B,Laptop
291,Intel Core i7-2700K,CPU,2011-10-24,32.0,95.0,216.0,1160.0,3500.0,Intel,Intel,180.0,5604,31.13,1786,9.92,95.0,58.99,4,2011,LGA1155,Desktop
156,Intel Atom D2550,CPU,2011-11-01,32.0,10.0,66.0,176.0,1867.0,Intel,Intel,,408,,311,,10.0,40.78,2,2012,BGA559,Desktop
564,Intel Atom D2700,CPU,2011-11-01,32.0,10.0,66.0,176.0,2133.0,Intel,Intel,,492,,387,,10.0,49.22,2,2011,BGA559,Desktop
708,Intel Atom D2500,CPU,2011-11-01,32.0,10.0,66.0,176.0,1867.0,Intel,Intel,,275,,346,,10.0,27.46,2,2012,BGA559,Desktop
788,AMD Opteron 6282 SE,CPU,2011-11-14,32.0,140.0,316.0,2400.0,2600.0,Unknown,AMD,223.39,6385,28.58,953,4.27,140.0,45.61,16,2013,unknown,Server
1098,AMD Opteron 6276,CPU,2011-11-14,32.0,115.0,316.0,2400.0,2300.0,Unknown,AMD,968.46,6245,6.45,1005,1.04,115.0,54.3,8,2013,Socket G34,Server
770,AMD Opteron 6274,CPU,2011-11-14,32.0,115.0,316.0,2400.0,2200.0,Unknown,AMD,885.95,5286,5.97,849,0.96,115.0,45.97,8,2012,G34,Server
1063,AMD Opteron 6272,CPU,2011-11-14,32.0,115.0,316.0,2400.0,2100.0,Unknown,AMD,583.7,5240,8.98,753,1.29,115.0,45.56,8,2011,G34,Server
493,Intel Core i7-3960X,CPU,2011-11-14,32.0,130.0,435.0,2270.0,3300.0,Intel,Intel,159.99,8596,53.73,1816,11.35,130.0,66.12,6,2011,LGA2011,Desktop
288,Intel Core i7-3930K,CPU,2011-11-14,32.0,130.0,435.0,2270.0,3200.0,Intel,Intel,250.0,8244,32.98,1762,7.05,130.0,63.42,6,2011,LGA2011,Desktop
26,Intel Atom N2600,CPU,2011-12-01,32.0,4.0,66.0,176.0,1600.0,Intel,Intel,,323,,292,,3.5,92.35,2,2012,BGA559,Laptop
705,Intel Atom N2800,CPU,2011-12-01,32.0,7.0,66.0,176.0,1867.0,Intel,Intel,,429,,319,,6.5,66.06,2,2011,BGA559,Laptop
123,Intel Celeron G460,CPU,2011-12-12,32.0,35.0,131.0,504.0,1800.0,Intel,Intel,55.0,494,8.99,720,13.09,35.0,14.13,1,2012,LGA1155,Desktop
213,Intel Xeon E5-4610,CPU,2012-05-14,32.0,130.0,435.0,2270.0,2400.0,Intel,Intel,215.19,6460,30.02,1401,6.51,95.0,68,6,2018,FCLGA2011,Server
682,Intel Core i5-3210M,CPU,2012-06-01,22.0,35.0,118.0,,2500.0,Intel,Intel,52.02,2449,47.08,1534,29.49,35.0,69.98,2,2012,PGA988B,Laptop
329,Intel Core i5-3320M,CPU,2012-06-01,22.0,35.0,118.0,,2600.0,Intel,Intel,44.04,2646,60.09,1612,36.6,35.0,75.61,2,2012,BGA1023,Laptop
325,Intel Core i5-3210M,CPU,2012-06-01,22.0,35.0,118.0,,2500.0,Intel,Intel,52.02,2449,47.08,1534,29.49,35.0,69.98,2,2012,PGA988B,Laptop
729,Intel Core i5-3320M,CPU,2012-06-01,22.0,35.0,118.0,,2600.0,Intel,Intel,44.04,2646,60.09,1612,36.6,35.0,75.61,2,2012,BGA1023,Laptop
303,Intel Core i5-3360M,CPU,2012-06-01,22.0,35.0,118.0,,2800.0,Intel,Intel,78.02,2846,36.48,1755,22.5,35.0,81.31,2,2012,BGA1023,Laptop
477,Intel Core i5-3317U,CPU,2012-06-01,22.0,17.0,118.0,,1700.0,Intel,Intel,225.0,1972,8.77,1235,5.49,17.0,116.03,2,2012,BGA1023,Laptop
8,Intel Core i5-3427U,CPU,2012-06-01,22.0,17.0,118.0,,1800.0,Intel,Intel,420.05,2269,5.4,1369,3.26,17.0,133.46,2,2012,BGA1023,Laptop
74,Intel Core i3-3110M,CPU,2012-06-01,22.0,35.0,118.0,,2400.0,Intel,Intel,69.95,1609,23.0,1255,17.95,35.0,45.96,2,2012,BGA1023,Laptop
719,Intel Core i3-3217U,CPU,2012-06-01,22.0,17.0,118.0,,1800.0,Intel,Intel,199.0,1188,5.97,907,4.56,17.0,69.9,2,2012,BGA1023,Laptop
716,Intel Core i5-3360M,CPU,2012-06-01,22.0,35.0,118.0,,2800.0,Intel,Intel,78.02,2846,36.48,1755,22.5,35.0,81.31,2,2012,BGA1023,Laptop
628,Intel Core i5-3610ME,CPU,2012-06-01,22.0,35.0,118.0,,2700.0,Intel,Intel,,2553,,1574,,35.0,72.95,2,2012,BGA1023,Laptop
582,Intel Core i5-3470T,CPU,2012-06-01,22.0,35.0,6.0,,2900.0,Intel,Intel,269.95,2958,10.96,1791,6.64,35.0,84.53,2,2012,LGA1155,Desktop
30,Intel Core i5-3570,CPU,2012-06-01,22.0,77.0,133.0,,3400.0,Intel,Intel,166.0,4910,29.58,2049,12.34,77.0,63.77,4,2012,LGA1155,Desktop
182,Intel Core i5-3610ME,CPU,2012-06-01,22.0,35.0,118.0,,2700.0,Intel,Intel,,2553,,1574,,35.0,72.95,2,2012,BGA1023,Laptop
418,Intel Celeron G550,CPU,2012-06-01,32.0,65.0,131.0,504.0,2600.0,Intel,Intel,49.0,1200,24.49,1192,24.32,65.0,18.46,2,2012,LGA1155,Desktop
694,Intel Core i5-3470,CPU,2012-06-01,22.0,77.0,8.0,,3200.0,Intel,Intel,105.57,4657,44.11,1943,18.4,77.0,60.48,4,2012,LGA1155,Desktop
175,Intel Core i5-3470S,CPU,2012-06-01,22.0,65.0,133.0,,2900.0,Intel,Intel,69.0,4353,63.09,1900,27.53,65.0,66.97,4,2012,LGA1155,Desktop
147,Intel Core i5-3475S,CPU,2012-06-01,22.0,65.0,160.0,1400.0,2900.0,Intel,Intel,143.5,4177,29.11,1815,12.65,65.0,64.26,4,2012,LGA1155,Desktop
484,Intel Core i5-3570S,CPU,2012-06-01,22.0,65.0,133.0,,3100.0,Intel,Intel,66.9,4620,69.07,1996,29.83,65.0,71.08,4,2012,LGA1155,Desktop
52,Intel Core i3-3110M,CPU,2012-06-01,22.0,35.0,118.0,,2400.0,Intel,Intel,69.95,1609,23.0,1255,17.95,35.0,45.96,2,2012,BGA1023,Laptop
49,Intel Core i7-3520M,CPU,2012-06-03,22.0,35.0,118.0,,2900.0,Intel,Intel,122.02,2879,23.59,1746,14.31,35.0,82.24,2,2012,BGA1023,Laptop
269,Intel Core i7-3520M,CPU,2012-06-03,22.0,35.0,118.0,,2900.0,Intel,Intel,122.02,2879,23.59,1746,14.31,35.0,82.24,2,2012,BGA1023,Laptop
551,Intel Core i7-3517UE,CPU,2012-06-03,22.0,17.0,118.0,,1700.0,Intel,Intel,,2141,,1205,,17.0,125.92,2,2012,BGA1023,Laptop
215,Intel Core i7-3517U,CPU,2012-06-03,22.0,17.0,118.0,,1900.0,Intel,Intel,,2089,,1299,,17.0,122.89,2,2012,BGA1023,Laptop
662,Intel Pentium G870,CPU,2012-06-03,32.0,65.0,131.0,504.0,3100.0,Intel,Intel,77.0,1495,19.41,1464,19.01,65.0,22.99,2,2012,FCLGA1155,Desktop
171,Intel Pentium G640,CPU,2012-06-03,32.0,65.0,131.0,504.0,2800.0,Intel,Intel,30.0,1270,42.34,1290,43.0,65.0,19.54,2,2012,LGA1155,Desktop
364,Intel Pentium G640T,CPU,2012-06-03,32.0,35.0,131.0,504.0,2400.0,Intel,Intel,84.88,1139,13.42,1102,12.98,35.0,32.54,2,2012,LGA1155,Desktop
24,Intel Core i7-3555LE,CPU,2012-06-03,22.0,25.0,118.0,,2500.0,Intel,Intel,,1880,,980,,25.0,75.2,2,2012,BGA1023,Laptop
331,Intel Core i7-3667U,CPU,2012-06-03,22.0,17.0,118.0,,2000.0,Intel,Intel,,2418,,1518,,17.0,142.26,2,2012,BGA1023,Laptop
467,Intel Celeron 807,CPU,2012-07-01,32.0,17.0,131.0,504.0,1500.0,Intel,Intel,,392,,608,,17.0,23.05,1,2014,BGA-1023,Laptop
78,Intel Celeron B820,CPU,2012-07-01,32.0,35.0,131.0,504.0,1700.0,Intel,Intel,29.29,789,26.94,745,25.44,35.0,22.54,2,2012,PGA988B,Laptop
59,Intel Celeron 877,CPU,2012-07-01,32.0,17.0,131.0,504.0,1400.0,Intel,Intel,,615,,597,,17.0,36.19,2,2012,BGA1023,Laptop
549,Intel Core i3-3217UE,CPU,2012-08-01,22.0,17.0,118.0,,1600.0,Intel,Intel,,1362,,711,,17.0,80.11,2,2014,BGA1023,Laptop
113,Intel Core i7-3635QM,CPU,2012-09-01,22.0,45.0,160.0,1480.0,2400.0,Intel,Intel,,4575,,1652,,45.0,101.67,4,2012,unknown,Laptop
395,Intel Celeron B830,CPU,2012-09-01,32.0,35.0,131.0,504.0,1800.0,Intel,Intel,49.99,812,16.25,841,16.83,35.0,23.21,2,2012,rPGA988B,Laptop
534,Intel Celeron G465,CPU,2012-09-01,32.0,35.0,131.0,504.0,1900.0,Intel,Intel,40.0,480,12.0,739,18.49,35.0,13.71,1,2012,LGA1155,Desktop
604,Intel Pentium 2020M,CPU,2012-09-01,22.0,35.0,118.0,1400.0,2400.0,Intel,Intel,134.0,1367,10.2,1268,9.46,35.0,39.06,2,2013,FCPGA988,Laptop
290,Intel Core i7-3630QM,CPU,2012-09-01,22.0,45.0,160.0,1480.0,2400.0,Intel,Intel,429.95,5131,11.93,1695,3.94,45.0,114.03,4,2012,rPGA988B,Laptop
97,Intel Pentium 2117U,CPU,2012-09-01,22.0,17.0,118.0,1400.0,1800.0,Intel,Intel,134.0,998,7.45,925,6.9,17.0,58.7,2,2013,FCBGA1023,Laptop
173,Intel Pentium 997,CPU,2012-09-01,32.0,17.0,131.0,504.0,1600.0,Intel,Intel,,789,,729,,17.0,46.42,2,2012,BGA-1023,Unknown
194,Intel Core i3-2328M,CPU,2012-09-01,32.0,35.0,149.0,624.0,2200.0,Intel,Intel,150.11,1221,8.13,986,6.57,35.0,34.88,2,2012,PGA988,Laptop
18,Intel Pentium 2129Y,CPU,2012-09-01,22.0,10.0,118.0,1400.0,1100.0,Intel,Intel,134.0,635,4.74,587,4.38,10.0,63.52,2,2014,FCBGA1023,Laptop
89,Intel Pentium B980,CPU,2012-09-01,32.0,35.0,131.0,504.0,2400.0,Intel,Intel,35.81,1064,29.71,1050,29.33,35.0,30.4,2,2012,FCPGA988,Laptop
553,Intel Celeron G555,CPU,2012-09-01,32.0,65.0,131.0,504.0,2700.0,Intel,Intel,39.99,1268,31.71,1275,31.87,65.0,19.51,2,2012,LGA1155,Desktop
136,Intel Core i3-2377M,CPU,2012-09-01,32.0,17.0,149.0,624.0,1500.0,Intel,Intel,,845,,640,,17.0,49.71,2,2012,BGA1023,Laptop
87,Intel Celeron 887,CPU,2012-09-01,32.0,17.0,131.0,504.0,1500.0,Intel,Intel,,727,,694,,17.0,42.74,2,2012,BGA1023,Laptop
720,Intel Pentium 2117U,CPU,2012-09-01,22.0,17.0,118.0,1400.0,1800.0,Intel,Intel,134.0,998,7.45,925,6.9,17.0,58.7,2,2013,FCBGA1023,Laptop
453,Intel Pentium G645,CPU,2012-09-02,32.0,65.0,131.0,504.0,2900.0,Intel,Intel,93.35,1353,14.5,1303,13.96,65.0,20.82,2,2012,LGA1155,Desktop
311,Intel Pentium G645T,CPU,2012-09-02,32.0,35.0,131.0,504.0,2500.0,Intel,Intel,,1164,,1100,,35.0,33.25,2,2012,LGA1155,Desktop
69,Intel Core i7-3740QM,CPU,2012-09-03,22.0,45.0,160.0,1400.0,2700.0,Intel,Intel,218.02,5708,26.18,1885,8.65,45.0,126.85,4,2012,rPGA988B,Laptop
387,Intel Pentium G2120,CPU,2012-09-03,22.0,55.0,94.0,,3100.0,Intel,Intel,74.99,1870,24.94,1708,22.77,55.0,34,2,2012,FCLGA1155,Desktop
334,Intel Core i3-3240,CPU,2012-09-03,22.0,55.0,94.0,,3400.0,Intel,Intel,42.17,2287,54.22,1805,42.8,55.0,41.57,2,2012,LGA1155,Desktop
515,Intel Core i5-3330,CPU,2012-09-03,22.0,77.0,133.0,,3000.0,Intel,Intel,74.35,4090,55.01,1726,23.21,77.0,53.11,4,2012,LGA1155,Desktop
85,Intel Pentium G2100T,CPU,2012-09-03,22.0,35.0,94.0,,2600.0,Intel,Intel,,1691,,1460,,35.0,48.33,2,2016,LGA1155,Desktop
45,Intel Core i5-3350P,CPU,2012-09-03,22.0,69.0,133.0,,3100.0,Intel,Intel,165.0,4237,25.68,1783,10.8,69.0,61.4,4,2012,LGA1155,Desktop
408,Intel Core i3-3240T,CPU,2012-09-03,22.0,35.0,94.0,,3000.0,Intel,Intel,,2013,,1540,,35.0,57.5,2,2012,LGA1155,Desktop
114,Intel Core i5-3330S,CPU,2012-09-03,22.0,77.0,133.0,,2700.0,Intel,Intel,199.95,3810,19.05,1691,8.46,65.0,58.61,4,2012,LGA1155,Desktop
281,Intel Core i3-3220T,CPU,2012-09-03,22.0,35.0,94.0,,2800.0,Intel,Intel,39.99,1949,48.75,1506,37.66,35.0,55.7,2,2012,LGA1155,Desktop
684,Intel Core i3-3220,CPU,2012-09-03,22.0,55.0,94.0,,3300.0,Intel,Intel,39.94,2203,55.15,1725,43.18,55.0,40.05,2,2012,LGA1155,Desktop
217,Intel Core i3-3225,CPU,2012-09-03,22.0,55.0,118.0,,3300.0,Intel,Intel,200.0,2222,11.11,1688,8.44,55.0,40.4,2,2012,LGA1155,Desktop
627,Intel Core i7-3740QM,CPU,2012-09-03,22.0,45.0,160.0,1400.0,2700.0,Intel,Intel,218.02,5708,26.18,1885,8.65,45.0,126.85,4,2012,rPGA988B,Laptop
434,Intel Core i7-3940XM,CPU,2012-09-03,22.0,55.0,160.0,1400.0,3000.0,Intel,Intel,164.99,5671,34.37,1930,11.7,55.0,103.1,4,2012,rPGA988B,Laptop
47,Intel Core i7-3840QM,CPU,2012-09-03,22.0,45.0,160.0,1400.0,2800.0,Intel,Intel,548.87,5966,10.87,1954,3.56,45.0,132.57,4,2012,rPGA988B,Laptop
659,Intel Core i7-3840QM,CPU,2012-09-03,22.0,45.0,160.0,1400.0,2800.0,Intel,Intel,548.87,5966,10.87,1954,3.56,45.0,132.57,4,2012,rPGA988B,Laptop
498,Intel Atom Z2760,CPU,2012-09-27,32.0,3.0,65.0,140.0,1800.0,Intel,Intel,,298,,206,,,,2,2012,FC-MB4760,Laptop
55,Intel Core i3-3120M,CPU,2012-09-30,22.0,35.0,118.0,,2500.0,Intel,Intel,129.0,1641,12.72,1270,9.85,35.0,46.89,2,2012,PGA988,Laptop
95,Intel Core i3-3120M,CPU,2012-09-30,22.0,35.0,118.0,,2500.0,Intel,Intel,129.0,1641,12.72,1270,9.85,35.0,46.89,2,2012,PGA988,Laptop
62,Intel Core i7-3632QM,CPU,2012-10-19,22.0,35.0,160.0,1480.0,2200.0,Intel,Intel,89.9,4628,51.48,1581,17.59,35.0,132.22,4,2012,rPGA988B,Laptop
4,Intel Core i7-3632QM,CPU,2012-10-19,22.0,35.0,160.0,1480.0,2200.0,Intel,Intel,89.9,4628,51.48,1581,17.59,35.0,132.22,4,2012,rPGA988B,Laptop
1099,AMD FX-4320,CPU,2012-10-23,32.0,95.0,315.0,1200.0,4000.0,Unknown,AMD,,3092,,1552,,95.0,32.55,2,2016,AM3+,Desktop
146,Intel Core i7-3970X,CPU,2012-11-01,32.0,150.0,435.0,2270.0,3500.0,Intel,Intel,187.0,8373,44.78,1832,9.8,150.0,55.82,6,2012,LGA2011,Desktop
386,Intel Core i5-3335S,CPU,2012-11-01,22.0,65.0,160.0,1480.0,2700.0,Intel,Intel,,3754,,1738,,65.0,57.75,4,2012,LGA1155,Desktop
933,AMD Opteron 6378,CPU,2012-11-05,32.0,115.0,315.0,2400.0,2400.0,Unknown,AMD,1709.92,5889,3.44,1127,0.66,115.0,51.21,8,2015,G34,Server
1022,AMD Opteron 6380,CPU,2012-11-05,32.0,115.0,315.0,2400.0,2500.0,Unknown,AMD,855.79,6645,7.76,1096,1.28,115.0,57.78,8,2015,G34,Server
977,AMD Opteron 6348,CPU,2012-11-05,32.0,115.0,315.0,2400.0,2800.0,Unknown,AMD,1708.67,8030,4.7,1302,0.76,115.0,69.83,6,2013,unknown,Server
1120,AMD Opteron 6366 HE,CPU,2012-11-05,32.0,85.0,315.0,2400.0,1800.0,Unknown,AMD,343.99,4858,14.12,793,2.3,85.0,57.16,8,2014,unknown,Server
813,AMD Opteron 6376,CPU,2012-11-05,32.0,115.0,315.0,2400.0,2300.0,Unknown,AMD,2055.0,5572,2.71,1165,0.57,115.0,48.45,8,2013,Socket G34,Server
776,AMD Opteron 6386 SE,CPU,2012-11-05,32.0,140.0,315.0,2400.0,2800.0,Unknown,AMD,135.09,8320,61.59,1340,9.92,140.0,59.43,16,2014,Socket G34,Server
486,Intel Celeron G1610T,CPU,2012-12-03,22.0,35.0,94.0,,2300.0,Intel,Intel,14.98,1334,89.04,1211,80.82,35.0,38.11,2,2013,LGA1155,Desktop
199,Intel Celeron G1620,CPU,2012-12-03,22.0,55.0,94.0,,2700.0,Intel,Intel,70.27,1466,20.86,1407,20.02,55.0,26.65,2,2013,FCLGA1155,Desktop
489,Intel Celeron G1610,CPU,2012-12-03,22.0,55.0,94.0,,2600.0,Intel,Intel,37.0,1478,39.95,1359,36.73,55.0,26.88,2,2012,FCLGA1155,Desktop
1210,AMD Opteron 4332 HE,CPU,2012-12-04,32.0,65.0,315.0,1200.0,3000.0,Unknown,AMD,36.99,3906,105.59,1413,38.19,65.0,60.09,6,2015,Socket C32,Server
818,AMD Opteron 4334,CPU,2012-12-04,32.0,95.0,315.0,1200.0,3100.0,Unknown,AMD,129.95,3949,30.39,1269,9.76,95.0,41.57,3,2016,Socket C32,Server
869,AMD Opteron 3350 HE,CPU,2012-12-04,32.0,45.0,315.0,1200.0,2800.0,Unknown,AMD,392.0,2825,7.21,1362,3.47,45.0,62.78,4,2013,unknown,Server
1114,AMD Opteron 3320 EE,CPU,2012-12-04,32.0,25.0,315.0,1200.0,1900.0,Unknown,AMD,548.0,1918,3.5,838,1.53,25.0,76.72,2,2016,AM3+,Server
806,AMD Opteron 4386,CPU,2012-12-04,32.0,95.0,315.0,1200.0,3100.0,Unknown,AMD,239.7,4378,18.26,1012,4.22,95.0,46.08,4,2014,C32,Server
